nome_cliente,email,idade,data_compra,valor_compra,produto_id,ativo,cliente_id
Cecília Das Neves,evelyn49@nogueira.com,47,1985-09-25,59831.0,885-Q,True,48cfa5b1-84de-4949-a418-9024c291c05d
João Gabriel Jesus,nteixeira@gomes.com,,1936-06-23,533147.0,868,,b797a268-4fb7-4ba0-a487-ab79e6f7e1ef
Francisco Farias,vieiravitor-gabriel@barbosa.br,,1981-09-29,996.24,,False,0a1c4a4a-f98c-4e67-80fb-04a6bc52e822
Agatha Castro,costelaana@uol.com.br,,,34623.0,633,True,be7f60ce-96f2-4c72-a9d3-a6dc2ec7e5d6
Gabriela Da Luz,ibarros@da.br,45,1955-10-17,574593.0,269,False,21458887-2377-4e3a-815f-78fd00b8b4f8
Francisco Da Rocha,da-motaheitor@uol.com.br,,,873.98,536,True,e530703d-6dab-4406-9c86-23322917b634
Ana Clara Barros,"E-mail ""email_invalido@.com"" inválido",49,1961-10-26,576058.0,741-W,,47e013f9-cd2a-4dee-84bc-76bbb59930f7
Enzo Moraes,arthur51@bol.com.br,,1948-05-12,978017.0,282-Q,False,3cdf1be2-e176-47ad-8c62-b2ed322c4570
Isadora Barros,sabrinasouza@rocha.com,67,1974-07-17,97782.0,,True,733c3847-39af-4e5d-8b04-369b7967dccd
Pedro Henrique Dias,carvalhojoana@gmail.com,49,1986-10-20,784.36,660-N,False,d25cb12f-f159-419d-9a47-4646f3f0e2e3
Mariane Campos,pedro-henrique54@melo.com,33,1988-10-02,289932.0,332-N,False,e48562f1-4d94-498e-85a1-c00ba13322e6
Helena Azevedo,luiz-gustavo58@nogueira.org,,1964-09-08,62091.0,,,f618c41d-a564-4941-ae5d-7b3f0b31c0d6
Igor Carvalho,klima@uol.com.br,50,1977-12-24,769.91,531-U,True,3a101bc9-ed5e-47ac-b6e5-f2b6ca4784b3
Gustavo Henrique Aragão,goncalvesana-sophia@freitas.br,,1979-11-10,92233.0,,True,cc1df998-c4a3-4cc1-add7-dcdfb9f9383b
Alícia Azevedo,rfarias@hotmail.com,,,849.16,430,,e0266708-9985-46f2-82d7-915edbb7dd6b
Ana Clara Pinto,walmeida@hotmail.com,,,325.65,922-G,True,007ed493-a89b-4e9d-99a9-d2a46ac7bf33
Rafael Da Cruz,"E-mail ""email_invalido@.com"" inválido",,1984-05-19,185.77,,False,173b905b-8ec9-4e8c-9be2-33d3e8b6e266
Luiz Fernando Castro,qcorreia@melo.org,,1971-10-17,7235.0,140,True,a0813de7-130e-4255-b029-b733756a3c42
Vitor Ferreira,isaac51@pinto.net,,1976-08-05,492.47,778-E,False,09b6ed5f-d08d-4635-ac68-c66b72471af4
Vitor Hugo Almeida,"E-mail ""email_invalido@.com"" inválido",,2018-09-10,95236.0,958,True,b8843804-f957-4676-ae20-330c01471d68
Thiago Carvalho,sabrinacastro@bol.com.br,,,237176.0,,False,8a21353f-1293-4649-be6a-bc811c50489d
Murilo Da Mota,jbarros@teixeira.br,,1951-05-07,505143.0,,False,d58a1964-3a10-4192-a4db-82f431e14c7f
Luna Mendes,thiagoda-conceicao@azevedo.org,,1990-12-01,50496.0,420,True,be330399-ea89-40b3-a1e6-aeebaeee7291
Davi Luiz Rezende,"E-mail ""email_invalido@.com"" inválido",,1938-07-11,49732.0,675,False,14e07a0a-ba89-4f01-a027-46aa057a0b8e
Augusto Farias,maite14@da.net,,1947-02-27,491084.0,,True,6bdcdeb5-9edc-439a-936f-736a7ce13b34
Pedro Henrique Caldeira,carolinecostela@uol.com.br,,1938-03-03,94494.0,,False,4a3f7ae5-3aa1-42b7-a6ba-5ec47cebb137
Vitória Ramos,ocarvalho@nascimento.br,,2002-12-20,537.65,,True,8f0f7244-afa4-4f26-b119-9841bce41d21
Lucas Gabriel Souza,silveiradavi@rodrigues.org,,1988-02-01,89396.0,,True,cbec33c0-238b-470f-a82b-c19e0b42a460
Ana Sophia Ferreira,castrobreno@hotmail.com,,1968-04-04,919.47,,False,b66a6e36-ed04-4aed-accc-3b36b938454c
Stella Nogueira,marcela50@cardoso.net,,1945-11-15,144.71,,False,59fb876c-d989-45dd-9f3d-4bbaaa745401
Maria Luiza Moraes,"E-mail ""email_invalido@.com"" inválido",,1978-01-26,794.99,596,False,923d2efa-8d72-4efd-ade9-4b40345c2816
Vitor Gabriel Da Paz,marianesouza@bol.com.br,,,861.46,680,True,d2168f27-1025-4327-b48d-8d7cda7c93b9
Pietro Lopes,hmoura@bol.com.br,69,1968-07-21,994.14,726,True,bbe6799e-415f-4205-b342-5b09601dea06
Alexandre Farias,xcampos@da.org,67,1994-08-26,71263.0,940,True,0bc8ead4-3732-4266-9e2c-42c469685a43
João Guilherme Da Rosa,icampos@ig.com.br,,1955-03-09,640.96,,False,de449499-3e83-4db2-82be-4ee8c654efbc
Ian Freitas,da-cunhaclarice@correia.br,68,2023-10-12,51547.0,465,True,4af9ca44-0d36-4b21-9ecb-6d11aa4678d5
Ana Sophia Monteiro,"E-mail ""email_invalido@.com"" inválido",,,774482.0,308,True,1f283f22-8985-4839-821a-186aae87d3ab
Juan Lopes,andre04@uol.com.br,,1988-01-16,830384.0,583-L,True,cb807e91-63a4-4482-bd32-2146ceb7828a
Noah Nascimento,nascimentoleandro@bol.com.br,27,,913248.0,846-L,False,9a11e62c-21f7-4744-8cf1-267306878fc0
Paulo Da Mata,da-costamaria-julia@peixoto.br,19,2023-09-10,70641.0,722,,9cf1b9e7-3ee2-4da3-95f6-f2ebbb6a8cc2
Helena Oliveira,pdias@uol.com.br,,1970-10-18,840786.0,,,7f4168b9-302c-4aa6-a9aa-7f4fd1566409
Mariana Fernandes,osouza@oliveira.org,,,95217.0,,True,6ecade17-a6a6-461d-80f8-4299f288adad
Cecília Monteiro,das-nevesisabella@yahoo.com.br,,1940-08-06,641.5,,True,1bc88fb8-71ff-4d89-a26d-5981e97bcb59
Olivia Ferreira,helena24@uol.com.br,,1948-10-31,55.38,780-J,True,a7de7d51-f2db-42fc-a910-33fa37aca705
Maysa Da Luz,teixeirasophia@farias.com,,1982-10-19,4943.0,457-H,False,a81bdd56-ea4a-4f2b-a8d5-f435fe34900b
Diego Ramos,luiz-fernandocarvalho@goncalves.org,,1995-09-12,47151.0,,False,eee49642-9bbd-434f-8cc4-314e68e8fe1c
Daniel Nogueira,mirella75@bol.com.br,43,2015-06-11,574.23,202-P,True,952c2bc2-7671-441b-9449-f6557ded85a1
Otávio Da Costa,"E-mail ""email_invalido@.com"" inválido",,1980-09-21,757073.0,,True,2ea329d5-9cae-4563-9e2a-64c115d69aef
Maria Dias,jsilveira@ferreira.net,52,,21994.0,,True,64d8b1d1-3ce6-41ad-8c2e-448be275eec3
João Lucas Viana,umelo@da.com,,1987-01-05,231384.0,933,False,b7b36ec7-ef89-4c8a-8a29-da82c14313a2
Diego Lopes,hrocha@hotmail.com,,1974-02-01,483.45,806-S,,594cee0c-d504-43b4-8d7d-1a4fd9c602ea
Eduardo Pereira,davi-luiz30@bol.com.br,,2013-11-18,52383.0,732,,f4652163-7e37-4da6-8dab-ad5d73894b32
Kamilly Oliveira,nicole08@da.com,,2015-11-28,73514.0,526,True,3e75a0c1-52f2-4059-aefd-2e124d67ed17
Bruna Fogaça,"E-mail ""email_invalido@.com"" inválido",,1999-04-30,175.45,,,8822a6a0-a01c-4b9b-9e62-88fa8fb02a75
Luna Carvalho,lrezende@uol.com.br,,,37292.0,835,False,134e2f18-8ae8-4ca7-a44a-a1b52f9c7b40
Camila Da Luz,joaquim26@uol.com.br,32,1995-11-26,62073.0,,True,ee391708-738d-41a8-b6d8-8a790d1279b1
Fernanda Martins,helenasales@caldeira.br,,1994-12-24,68537.0,,,792703bd-89ad-49ee-bcd6-40cc76cd7d46
Marcos Vinicius Das Neves,da-cunhamaria-sophia@bol.com.br,33,,33968.0,816,True,cdea8f06-44fe-4d67-a758-7e1aa09621f8
Valentina Souza,aliciadias@barbosa.br,69,1985-06-24,16235.0,553-D,False,ca507a2d-7572-46b7-8d2f-9fb8e75b87e1
João Felipe Castro,xmoreira@hotmail.com,,1953-02-08,39055.0,170-U,True,59655d4c-a1ab-4d79-ba8e-b6d183d551fd
Luiz Fernando Fogaça,sophia32@gmail.com,,2005-11-27,559739.0,,False,9c655c07-6785-49d1-8bef-ff43c6223b6d
Leonardo Correia,paulo45@castro.com,31,1945-10-30,59136.0,,False,d9a15192-b38a-446d-a8f1-08d0b1a758d4
Nicolas Silveira,elisaribeiro@yahoo.com.br,26,1940-04-18,9625.0,955-U,True,06347754-1e37-4704-8a7e-fd30ed6769a6
Luigi Peixoto,moraeslarissa@da.br,,1957-03-25,39870.0,999,False,00149ab1-a8ee-4e5f-ae3f-f825c57fac0d
Gabriela Peixoto,"E-mail ""email_invalido@.com"" inválido",,1967-12-29,22617.0,586,,75ac3bf7-ce80-48a1-857e-40d00a2f6d21
Eloah Jesus,joao-gabrielda-rocha@lopes.net,,,53183.0,440,False,181dce6f-3e27-487b-b6a0-05e9349d7dac
Diego Porto,pereiracecilia@bol.com.br,,1990-05-17,401.77,269-S,False,e7382f70-d986-446b-9dd6-5d70386815b9
Maria Alice Fogaça,ana-beatrizcardoso@hotmail.com,,2010-04-21,1536.0,772-V,True,d7352ac4-be57-46cf-bc01-0ed3bfdc1201
Luiz Fernando Rezende,caioviana@mendes.br,,,79035.0,,True,17776c05-cf65-4f75-9d90-3e5ab5be84d4
Maria Eduarda Cardoso,enricoda-mata@correia.net,,1963-10-30,55537.0,,True,a4bf25db-0db1-4e31-baf3-904566cb1cba
Breno Da Luz,costelaclara@ig.com.br,,2024-06-12,497.23,452-C,,2ec019a7-e30a-4679-a563-ee2388338665
Thales Ferreira,maria-vitoriamelo@yahoo.com.br,,1947-05-18,24.94,,False,9e615447-8e65-43cd-b7fc-6254be0bfa8d
Davi Lucas Castro,daniel26@bol.com.br,60,1967-10-21,66381.0,,False,c4a59f76-881a-4ea8-acac-ca0045e298fa
Natália Da Cunha,lopescarlos-eduardo@gmail.com,56,1976-05-13,678.83,399,True,eb62e0b5-191c-44be-969d-5071da0be126
Vicente Azevedo,jmonteiro@yahoo.com.br,,,52755.0,332-I,False,fc3d69ac-e4bf-453c-ad32-b977fd710de2
Benício Da Cruz,yaragao@castro.br,,2003-02-17,8714.0,,True,b78e00f9-34fc-451c-a3d2-cb912d3543ff
Samuel Martins,vianacarlos-eduardo@freitas.net,,1965-10-30,923.63,508-E,False,9ffca14c-be1a-4b44-8712-9ae4740cc6af
Emanuelly Da Costa,moraesmaysa@bol.com.br,23,,64493.0,250-P,False,9c3295af-06fb-4626-9f57-f27e9fc9fb25
Ana Lívia Fogaça,diegocaldeira@yahoo.com.br,,2003-05-15,230362.0,,False,69a7302e-89c3-448a-9c86-9228de60fb9e
Luna Da Costa,ksales@bol.com.br,61,1960-11-03,608.3,,True,d2e58292-d0b7-46e1-bbff-a0287f6f9cd7
Levi Novaes,eda-luz@gmail.com,,1945-09-15,40799.0,738-U,,0c18be53-86f9-401a-b2fa-85fec1f33dba
João Miguel Da Rocha,da-costamiguel@yahoo.com.br,,1985-04-18,59081.0,,False,bc097d13-8f85-4745-9659-d60c8115837c
Luiz Fernando Lima,aferreira@silveira.com,44,1952-10-26,1375.0,696-A,False,da1f2d54-5cee-44f8-8020-02a38a4f7542
Davi Luiz Sales,da-luzisabelly@costela.com,,,95539.0,,False,60a8a35f-3c95-4b77-8f53-c7a40a58892f
Eduardo Nunes,oteixeira@lopes.com,,1980-03-21,290572.0,,True,c54ff5f7-5a81-4f5a-ab0e-f7ee840b7a82
Lívia Fogaça,vianaarthur@hotmail.com,69,1971-04-09,654485.0,911-A,True,df18ce75-338a-4ebb-bb3a-193ad2430508
Ana Beatriz Souza,opeixoto@ig.com.br,,1991-09-16,31452.0,395-O,False,41b1b1de-6ac4-4d94-988d-eda09c4ae008
Eduardo Da Mata,scaldeira@ig.com.br,29,,864135.0,148,False,87bb8472-0905-43c0-be24-a97d69ac7ca0
Vitor Hugo Barros,davi-luiz79@yahoo.com.br,,,59172.0,,True,d63db73d-c233-4274-9b92-47b8008a19f5
Elisa Moura,"E-mail ""email_invalido@.com"" inválido",,1984-03-31,526.81,518,False,7ce86901-0363-40e4-97e7-6d7a66b32013
Gabrielly Barbosa,yagomoraes@nunes.com,,1984-04-26,404136.0,,False,44ddf7d7-c39c-4fe3-9800-6ec79ba0a2e1
Alícia Viana,camila63@hotmail.com,,,63814.0,,False,2a0bf14d-6a1d-4340-9645-88917388a3d2
Júlia Melo,gabrielpires@hotmail.com,34,1978-04-13,292.86,362-T,True,14aeff97-52f5-4e12-8106-f62290c5491e
Davi Lucas Da Rocha,rafael56@hotmail.com,,2020-04-29,38761.0,,False,74f74ab1-b07e-4551-b3cc-f8a308ffde54
Cauê Ferreira,rezendekamilly@bol.com.br,37,2018-06-02,623.64,953-C,False,fc2975bd-595d-44c1-99e2-e418ff8c422f
Juan Silveira,"E-mail ""email_invalido@.com"" inválido",69,1978-03-22,504755.0,260-M,True,902f35e8-51c1-432c-babc-d90ed9991ccc
Lucas Gabriel Da Costa,maria-alicepinto@monteiro.com,33,2005-06-08,24852.0,,,8ea112c5-eae4-4e70-ae97-89f0e14e9e8a
Nina Correia,lucas-gabriel24@cardoso.com,34,1942-03-15,34351.0,,False,0f07b71c-ee2f-40bf-88c1-d53f43b18af6
Catarina Nascimento,livia66@monteiro.br,,1986-03-02,201547.0,,False,8b13e737-ba6c-4e76-a0f4-7d27b90540f4
Cauã Ramos,cardosopietro@cardoso.com,,,157.3,,True,2ab98efe-6658-463f-9961-6ded3280c2d2
Murilo Viana,jnogueira@uol.com.br,61,2000-12-22,28753.0,823,False,11b3056e-9216-450a-be35-2378375c08fb
Cecília Novaes,giovanna75@bol.com.br,,1945-02-02,22073.0,,False,790eebac-5162-415a-ac01-ce48b0bf09f5
Davi Luiz Da Paz,elisa04@farias.br,,1988-03-07,3137.0,933,True,dd2690d5-7184-41c1-b73e-8cc4ae3ce371
Maria Julia Caldeira,nmoraes@ig.com.br,,,9316.0,967-A,True,bdc55f22-08ed-4284-ba07-e3d0e73a7164
Guilherme Alves,vitoria68@araujo.org,27,1957-01-21,358.81,,,27ae2a17-509c-45e5-93f6-4b4c13b0979a
Stella Cardoso,lorenasales@gmail.com,,,734.6,,False,dc99003b-6654-40a6-86e6-e32e43d74e73
Sophie Correia,imoreira@bol.com.br,57,,8510.0,653,False,c32da821-0337-4ec2-b2bd-4cef1c2f536f
Maitê Freitas,cavalcantivinicius@da.com,,1977-09-25,561474.0,,True,7f94a6a7-865f-4acc-949b-24cd9a71bdba
Calebe Melo,lucasalmeida@santos.br,,1974-03-25,32591.0,819-Z,True,e1456248-de1d-4974-b24a-2d1013045ef1
Bruna Moraes,"E-mail ""email_invalido@.com"" inválido",,2008-11-25,697.83,,False,7233c4f7-7d32-47de-855a-f832fed7ce3c
Pedro Henrique Melo,olivia39@ig.com.br,,2002-03-10,94391.0,,True,638320a9-7e12-4a14-b3b9-1f06de3592c0
Benício Vieira,ana-beatrizalmeida@uol.com.br,,1982-05-20,354811.0,186,False,d30f0481-8ed6-40e2-b2b1-8c5a0f8b1d6c
Gabriela Porto,ana-julia80@yahoo.com.br,,2013-04-08,8013.0,,False,5686520c-1a7e-46c6-998d-e20a56719aec
Ana Carolina Cardoso,luiza86@caldeira.org,58,1955-12-05,89174.0,438-N,True,c973ba3d-4901-4520-9830-7fd97b67765e
Helena Lima,luiz-henriqueferreira@hotmail.com,,1993-04-11,1662.0,,True,303d4d0c-e142-4048-a484-087e63d5b352
Ana Vitória Nascimento,portogabriel@barbosa.net,18,,93372.0,,True,1aae6bf4-a978-4e64-9874-7b28f7dbb0c0
Isabelly Caldeira,foliveira@yahoo.com.br,,2017-11-29,10059.0,462,True,dd1f8351-9622-4ae4-b85b-3b978e60168d
João Miguel Viana,"E-mail ""email_invalido@.com"" inválido",,1952-02-09,227.47,950-Z,False,00d27731-f890-48bb-8187-ee24980943a1
Davi Lucas Da Mata,scastro@uol.com.br,,1982-01-13,7149.0,,True,e58d3195-62bd-4861-a2d1-3a151ee78a7c
João Felipe Santos,vitor-gabrielda-cunha@yahoo.com.br,,1973-01-18,147.48,205-Y,True,bc5f14c8-d8b7-49f3-9543-7c89f1cc0341
Henrique Monteiro,carvalhojoao-gabriel@ig.com.br,,1983-07-10,358.52,,False,6b619116-4106-4e4d-9119-7e8d2464364c
Laís Alves,nunespedro-miguel@cardoso.com,53,1965-04-29,34796.0,,True,c0af3b76-e568-4c11-ad39-3d6abfdcd294
Maria Fernanda Da Cruz,vgoncalves@fernandes.br,,,91.6,,False,5bc6a2ce-fab8-4306-92b5-919b8db32edd
Yago Da Conceição,jda-mota@da.com,,,253.8,207,False,b443b9fe-6937-4d01-b1bf-74bdfcaeec01
Lucas Gabriel Rodrigues,giovanna82@ig.com.br,55,2023-05-18,2582.0,,False,13a84e56-433a-46ac-ad0b-07fb8208f1eb
João Miguel Lopes,mmoura@uol.com.br,,1984-08-04,16653.0,,False,25bcd36f-a734-4ef8-bbcf-a0d6ebd0588b
Maria Costa,pgomes@farias.com,30,,80594.0,761,True,1f01627a-9e12-4957-8a26-45a31b9d559b
João Pedro Nascimento,da-costarafael@hotmail.com,,1962-04-28,524.93,469,False,3ed06e2e-d3cd-4dee-986e-18552cf79854
Gabrielly Silva,kbarbosa@costa.org,54,,5261.0,522-F,True,aa3a294d-a6f6-4a88-ab51-f40a9f196284
Marcos Vinicius Pires,oda-rosa@nascimento.net,,2003-06-07,255298.0,676,True,86fd01c5-93f8-4dc3-ba43-9d5d4042ca53
Luigi Da Cunha,maria-aliceda-rocha@gmail.com,,2017-04-26,623.19,,,2012a015-4a70-4cbd-ab19-6b4e106e311d
Amanda Pires,lorenzosouza@sales.br,,,2157.0,,,693f75f6-837f-4c12-9c4a-0acec8695f7d
Antônio Moreira,heloisa30@silveira.br,,,82592.0,707-H,True,bb26a052-bf88-4cd7-bcab-1f5b7f369d2d
Lara Novaes,claricesilva@farias.br,64,2000-02-26,74498.0,476-K,True,46086ebf-fc61-488d-9137-9c971ccbf3a2
Gustavo Alves,"E-mail ""email_invalido@.com"" inválido",,1980-09-22,91069.0,981,False,90d0b646-f374-4b25-a4f6-ecd34ba8817e
Maria Sophia Da Rosa,isabellyda-cunha@alves.com,,,158427.0,,True,af46bddb-6396-4537-9da1-3ef0c2e50054
Luiz Henrique Da Rocha,vda-mata@hotmail.com,,1990-05-13,257423.0,,True,1de06c39-70e8-41d9-b6aa-0b6366a321af
Nathan Oliveira,pmoraes@yahoo.com.br,47,,656.38,,False,6fae3f40-45c0-4c74-949a-694a55805c29
Matheus Viana,lcorreia@ig.com.br,,1958-04-30,595849.0,198,True,51e5f514-eb5d-4c46-af35-c893d5839def
Cauê Costa,vianajulia@novaes.br,,1973-12-03,4683.0,324,,676e04e0-9df2-4bc0-9319-fa3b768f1203
Luiz Felipe Da Luz,nogueiravalentina@aragao.com,,1987-07-06,735.94,,True,845778e1-6cf6-40c9-8ebd-bc80c84f0536
Sabrina Rocha,mourayuri@yahoo.com.br,,2009-03-20,90771.0,,False,0eeb9b95-a3b4-4417-9a07-3c9f433c0192
Gabriel Pires,maria-cecilia58@mendes.br,66,1956-12-29,562.9,891,True,fed7776a-25df-4314-b971-1bb0e7f59c20
Davi Lucas Moura,larissasales@da.org,26,1983-03-25,97297.0,227,False,9dd44923-15bb-48ad-864f-889fdab91479
Yuri Mendes,hcosta@cunha.br,,,918.78,268,False,aa0ae91b-3c36-4b2d-bea8-0e2b3fc2144c
Joana Da Costa,gabriel80@castro.net,,,7136.0,,True,610e50a2-2608-4fac-b940-7253469f1d4e
Milena Peixoto,"E-mail ""email_invalido@.com"" inválido",55,,881183.0,,True,1eda6915-bf78-450a-8fa5-83dd211e9615
Diogo Das Neves,vda-rocha@gmail.com,57,1934-09-02,94344.0,,True,92eea633-ce2c-4c65-89e0-d88b2b9b275c
Maria Julia Freitas,laviniadas-neves@carvalho.com,,1999-10-12,49.15,308,True,ba9de85f-962f-438c-a240-ffc891f41c3a
Caio Das Neves,pedro10@uol.com.br,40,,22767.0,,True,efb3a14f-6623-444d-8e63-430bc23068be
Benício Cunha,ana-clara67@melo.com,,,988.6,603-S,True,0204a3e1-f413-4bd4-909f-0fca18a6f9ab
Julia Novaes,duarteeloah@peixoto.org,41,,140.23,,False,156df49a-1659-4ee1-ad38-ccf37bf6c520
Sarah Pereira,wcorreia@ig.com.br,31,,878.98,978,True,aea305bf-7742-496a-a831-9f528c701f45
Maria Sophia Jesus,cdas-neves@bol.com.br,,2017-12-07,615397.0,,True,38a26970-3ab8-4183-ae0e-5d049576cf93
Laura Nascimento,mendesalexia@gmail.com,,,653.57,,False,e384b62e-55a2-423f-9e2e-1d88cffaceee
Pietro Farias,eviana@uol.com.br,,1951-04-13,907.28,633,False,067637c7-b023-4dac-9f14-4eafb73f93b5
Guilherme Campos,melocamila@viana.br,,1967-12-24,8695.0,884-E,False,d3c681e7-6163-4c14-95f8-aab6a00e7a00
Renan Dias,da-cruzmaria-fernanda@ig.com.br,,1949-11-08,663.2,728,False,0b7b824e-63c6-414f-8c89-fa0d9b6700db
Carlos Eduardo Da Luz,cardosomurilo@porto.br,62,1935-03-05,884.27,470,True,865cbe8f-f36a-4b2b-a1ee-7277eea11f90
Laís Jesus,fernandacunha@ig.com.br,,1936-07-19,204643.0,,False,0f1599ef-5296-4626-85f8-91561c322bf2
Esther Rezende,raul96@fernandes.com,,,14071.0,,True,7d8c69df-49ef-42ce-8c07-f195d182cf5a
Enzo Gabriel Cardoso,"E-mail ""email_invalido@.com"" inválido",34,2009-01-06,44554.0,673,True,8b827816-3ec6-484d-9293-bb92e6ab478f
Isis Jesus,lfarias@ig.com.br,,,581229.0,863-W,True,b0f93dc9-ced5-43eb-8e37-2a54045ce55f
Maria Eduarda Da Luz,stephany88@gmail.com,,,933.36,,True,590749bb-1a82-4dfa-95e7-05158c7ab6ab
Raul Almeida,oramos@gmail.com,26,1997-03-12,817612.0,769,False,3b6d69f1-e6b3-46ef-b0e2-a271b03ffcbb
Ryan Viana,cardosoigor@pires.net,44,1997-10-10,92556.0,262-B,True,d8987ed9-6b30-490d-bf62-4328de074c6a
João Dias,estherviana@yahoo.com.br,44,1954-11-29,430.52,,False,093443ae-ce68-4a28-9389-bf072526e04c
Mirella Viana,nascimentoclara@rodrigues.net,39,2004-11-02,97488.0,975,False,52b56a45-e5f3-405f-89e3-91c0bcae3965
Bernardo Cardoso,freitaspaulo@alves.br,,,74733.0,347-Q,True,44575c35-6bd5-426c-83ef-47cbbd0c08d5
Ana Carolina Viana,ebarbosa@carvalho.com,19,,398232.0,880-R,False,12f2e0d5-3b95-4325-a296-d2b69966af01
Nina Da Rocha,"E-mail ""email_invalido@.com"" inválido",,1989-11-22,564.72,289-K,True,e7827cb4-6df9-4449-b8cd-8982a4e79594
Carlos Eduardo Santos,alveserick@ig.com.br,,2010-03-26,115.66,,False,59480495-124d-4d0e-8e37-3649e1dfc958
Catarina Da Paz,meloana-julia@hotmail.com,,,2541.0,,,61ea8604-9d9a-47ae-b27e-a782150a096d
Valentina Mendes,wda-mata@sales.com,57,1999-09-12,455.29,,True,dc3f49e8-f049-4d88-a77e-3830efcf8890
Ian Cardoso,"E-mail ""email_invalido@.com"" inválido",,1993-01-06,372.96,258-M,False,eb46206e-ac76-48ee-b490-397acf93c8c5
Carolina Moreira,koliveira@carvalho.com,,,786422.0,,True,6ccae99b-b5cd-42fa-bb64-2697b1c1f489
Larissa Pires,castromelissa@hotmail.com,,,29492.0,663,False,e737f8e8-36b6-4472-990d-a18ddd683e31
Lívia Da Paz,cribeiro@da.br,,,55038.0,,False,27139057-0575-4488-8332-1131c8c52247
Sophie Mendes,lais10@bol.com.br,,1935-08-05,75.7,265,True,1a15d682-02cc-4426-9860-35c92315ff2e
Davi Luiz Ribeiro,ribeiroana-sophia@barbosa.org,34,,290122.0,,True,c01cd013-3c72-4249-ab0f-9cc255d150b7
Eloah Cavalcanti,lopesluiz-fernando@cavalcanti.com,,1997-01-20,597931.0,127,True,a8ddd815-73ed-41e9-9766-0d6ef5365e74
Alana Costa,ana-laura49@cardoso.com,41,1986-02-09,70285.0,,True,30f65701-e5a2-49c5-a561-cdc4e22a708a
Kevin Lopes,qribeiro@lopes.net,48,,530.18,366-K,False,c356c6bf-36bc-4142-9c6d-a0c839abdf66
Yago Araújo,joao-pedrolopes@cardoso.com,,,25119.0,374,False,768cc51f-c3f2-48f3-a975-0c78dc712151
Pedro Lucas Gonçalves,lucasmoraes@hotmail.com,,1961-11-14,975.0,,True,3bfeb3f4-2d43-406e-bc80-27f59be490cc
Isis Da Paz,nunesmaria-julia@ig.com.br,,,28127.0,985,True,985a496c-ae87-40d9-b51f-07cff8311090
Gustavo Henrique Martins,da-cunhamaria-fernanda@ig.com.br,,2021-05-30,80754.0,,True,fd349b92-1490-4cfe-a4af-4bafa5625ecc
Kamilly Peixoto,cecilia15@caldeira.br,,1998-02-15,44668.0,795-O,True,36d5d5fc-625e-4759-97e7-2b88100f11f3
Clara Pires,cbarbosa@duarte.net,,1978-04-18,109625.0,345,False,05af708d-3b9d-427b-9449-a89108870776
Alana Da Cunha,ana-luiza76@nascimento.br,68,,13892.0,862-D,False,270d8c30-a0f5-4ac7-9db0-8a485f2290bd
Carlos Eduardo Da Costa,"E-mail ""email_invalido@.com"" inválido",,2022-08-06,799.29,351-B,True,9b9581d3-51d7-437e-a892-84df5a71c0b9
Luigi Melo,wvieira@silveira.org,54,2006-04-05,173582.0,,True,12a68dd1-3da6-4aa9-a022-09ca4eee23f1
Elisa Lima,luiz-felipe18@gmail.com,32,2010-11-11,95938.0,,False,0a76088e-f040-46f3-b8f4-0277d6253722
Enzo Melo,mariana97@gmail.com,,,42958.0,363-J,False,d1b9c972-9eec-4c0d-b703-e9c138a6aa32
Giovanna Azevedo,luiz-felipe77@yahoo.com.br,,,664.53,,True,3634c994-289b-4e96-a18c-21c1f584dbdd
Catarina Da Cruz,nnogueira@moreira.br,,2009-05-28,9207.0,503-R,False,9ceca9f7-f3a2-4fb6-924d-0af0429918fd
Isadora Gomes,sarahda-mata@hotmail.com,,1999-04-15,43903.0,616,False,e5066bf3-5823-412a-848c-a3d5846f5e71
Daniela Rocha,rocharaquel@yahoo.com.br,,2009-12-16,161057.0,199-R,True,a80e3876-5613-49c3-af17-45828816ca2a
Luna Lima,murilorezende@yahoo.com.br,,1953-09-30,573.53,745,True,477a6cc6-a292-404d-8734-0eef39b67da1
Enzo Gabriel Barbosa,ucunha@bol.com.br,53,,47717.0,720,True,924b5231-60f8-41e4-9f91-2ece932dd64d
Larissa Gomes,fpereira@almeida.br,,1997-02-14,439048.0,,,8b95ee5b-cb28-4d95-acba-525bbc149b3e
Amanda Novaes,qgomes@ribeiro.br,33,1937-08-24,83.53,,False,74d87636-0155-40be-9892-acc43d5d6b81
Emanuella Campos,ana-carolinanascimento@da.com,,1974-10-22,803.15,480,False,534dbf48-fcf4-4c31-82fe-fff0a43b9f6d
Caio Viana,arthurfarias@silveira.com,26,2005-03-20,38666.0,360-S,True,eabf2ea0-98a9-445f-98a0-f7acee73373d
Gustavo Duarte,lucas25@azevedo.com,,1987-12-07,95348.0,120,True,ee63cda0-0165-496f-bd6c-f72ce8761df6
João Miguel Costela,luiz-miguel84@hotmail.com,,1955-10-05,97.33,,False,458eed11-e004-4b14-9968-360826bb044a
Clara Da Rocha,castromiguel@da.com,,1986-10-11,861696.0,602-T,True,c855e38a-ec22-4604-be8a-abd08b22482f
Rodrigo Da Cunha,pedro-henrique10@mendes.org,33,1983-08-09,458573.0,,,31c06f58-b2c2-4eba-aa06-f183f19ecc21
